3583; 43.17501820815604; -206; -26; -40; -104; nan; nan; 15; -171; 495; -90
3587; 43.30951982251167; -200; -14; -40; -104; -110; -74; 12; -171; 492; -90
3591; 43.444021436867295; -202; -14; -38; -104; -120; -74; 12; -174; 488; -90
3595; 43.57852305122292; -202; -14; -36; -106; nan; nan; 12; -174; 475; -92
3599; 43.713024665578544; -190; -19; -33; -106; -118; -79; 7; -177; 472; -92
3603; 43.84752627993417; -186; -19; -31; -107; -116; -77; 7; -177; 464; -92
3607; 43.9820278942898; -154; -24; -30; -107; -113; -77; 0; -180; 455; -92
3611; 44.11652950864543; -166; -24; -30; -109; -113; -77; 4; -180; 448; -95
3615; 44.25103112300105; -160; -35; -30; -114; -108; -81; 0; -183; 440; -95
3619; 44.38553273735668; -160; -35; -26; -114; -110; -79; 0; -183; 435; -98
3623; 44.520034351712304; -132; -24; -26; -111; -110; -79; 0; -183; 432; -98
3627; 44.65453596606793; -126; -33; -23; -114; -108; -81; -3; -185; 424; -102
